Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,City_Country,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Person,Returned,Sales_Target,Latitude,Longitude,Geo
6880,CA-2015-137113,01.12.2018,05.12.2018,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2 003.92,5,0.20,125.24,Anna Andreadi,No,5803,47.606,-122.332,"[47.606,-122.332]"
6881,CA-2015-137113,01.12.2018,05.12.2018,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,32.40,5,0.00,15.55,Anna Andreadi,No,307,47.606,-122.332,"[47.606,-122.332]"
6884,CA-2015-137113,01.12.2018,05.12.2018,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.20,5,0.00,52.53,Anna Andreadi,No,307,47.606,-122.332,"[47.606,-122.332]"
6883,CA-2015-137113,01.12.2018,05.12.2018,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0.00,2.93,Anna Andreadi,No,307,47.606,-122.332,"[47.606,-122.332]"
2715,CA-2015-103723,01.12.2018,06.12.2018,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,13.90,5,0.00,5.56,Anna Andreadi,No,307,47.606,-122.332,"[47.606,-122.332]"
6882,CA-2015-137113,01.12.2018,05.12.2018,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1 913.40,9,0.00,401.81,Anna Andreadi,No,5803,47.606,-122.332,"[47.606,-122.332]"
8871,CA-2017-101805,01.12.2020,06.12.2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,12,0.00,31.10,Anna Andreadi,Yes,,47.606,-122.332,"[47.606,-122.332]"
8872,CA-2017-101805,01.12.2020,06.12.2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0.00,5.41,Anna Andreadi,Yes,,47.606,-122.332,"[47.606,-122.332]"
8870,CA-2017-101805,01.12.2020,06.12.2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5,0.20,5.37,Anna Andreadi,Yes,,47.606,-122.332,"[47.606,-122.332]"
7122,CA-2017-166926,01.12.2020,08.12.2020,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,41.86,7,0.00,18.84,Anna Andreadi,No,365,47.606,-122.332,"[47.606,-122.332]"
7123,CA-2017-166926,01.12.2020,08.12.2020,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.00,41.17,Anna Andreadi,No,2804,47.606,-122.332,"[47.606,-122.332]"
716,CA-2014-153150,01.07.2017,06.07.2017,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.20,6.97,Anna Andreadi,Yes,23,47.606,-122.332,"[47.606,-122.332]"
570,CA-2017-156951,01.10.2020,08.10.2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3,0.20,0.00,Anna Andreadi,No,,47.606,-122.332,"[47.606,-122.332]"
568,CA-2017-156951,01.10.2020,08.10.2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.09,7,0.20,27.37,Anna Andreadi,No,206,47.606,-122.332,"[47.606,-122.332]"
567,CA-2017-156951,01.10.2020,08.10.2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0.00,45.00,Anna Andreadi,No,206,47.606,-122.332,"[47.606,-122.332]"
569,CA-2017-156951,01.10.2020,08.10.2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0.00,9.33,Anna Andreadi,No,206,47.606,-122.332,"[47.606,-122.332]"
2192,CA-2016-128412,10.12.2019,17.12.2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.55,3,0.20,51.82,Anna Andreadi,No,178,47.606,-122.332,"[47.606,-122.332]"
2194,CA-2016-128412,10.12.2019,17.12.2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,4,0.00,55.76,Anna Andreadi,No,178,47.606,-122.332,"[47.606,-122.332]"
2193,CA-2016-128412,10.12.2019,17.12.2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,0.00,22.87,Anna Andreadi,No,178,47.606,-122.332,"[47.606,-122.332]"
2195,CA-2016-128412,10.12.2019,17.12.2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.10,3,0.00,12.28,Anna Andreadi,No,178,47.606,-122.332,"[47.606,-122.332]"
2196,CA-2016-128412,10.12.2019,17.12.2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.00,8.50,Anna Andreadi,No,123,47.606,-122.332,"[47.606,-122.332]"
6573,CA-2016-161543,10.05.2019,16.05.2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0.00,5.86,Anna Andreadi,No,105,47.606,-122.332,"[47.606,-122.332]"
5391,CA-2017-163874,10.11.2020,12.11.2020,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.35,3,0.20,9.55,Anna Andreadi,No,2408,47.606,-122.332,"[47.606,-122.332]"
7955,CA-2014-138359,01.04.2017,06.04.2017,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,"Revere, Massachusetts, United States",Massachusetts,2151,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.00,03.06,Chuck Magee,No,63,42.408,-71.011,"[42.408,-71.011]"
7954,CA-2014-138359,01.04.2017,06.04.2017,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,"Revere, Massachusetts, United States",Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.00,2.68,Chuck Magee,No,63,42.408,-71.011,"[42.408,-71.011]"
3468,US-2015-147242,10.09.2018,14.09.2018,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,"Revere, Massachusetts, United States",Massachusetts,2151,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,278.82,9,0.00,125.47,Chuck Magee,No,296,42.408,-71.011,"[42.408,-71.011]"
3466,US-2015-147242,10.09.2018,14.09.2018,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,"Revere, Massachusetts, United States",Massachusetts,2151,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,61.96,2,0.00,16.11,Chuck Magee,No,296,42.408,-71.011,"[42.408,-71.011]"
3467,US-2015-147242,10.09.2018,14.09.2018,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,"Revere, Massachusetts, United States",Massachusetts,2151,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96,2,0.00,83.25,Chuck Magee,No,584,42.408,-71.011,"[42.408,-71.011]"
1461,CA-2015-119907,01.12.2018,08.12.2018,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.42,2,0.20,19.40,Anna Andreadi,Yes,58,47.606,-122.332,"[47.606,-122.332]"
4723,US-2017-135230,01.09.2020,07.09.2020,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,7.58,1,0.00,2.96,Anna Andreadi,No,11,47.606,-122.332,"[47.606,-122.332]"
9031,CA-2017-128041,01.09.2020,01.09.2020,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.60,4,0.00,103.82,Anna Andreadi,No,157,47.606,-122.332,"[47.606,-122.332]"
9032,CA-2017-128041,01.09.2020,01.09.2020,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,4,0.00,45.37,Anna Andreadi,No,501,47.606,-122.332,"[47.606,-122.332]"
3246,US-2017-140907,10.12.2020,12.12.2020,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.00,4.91,Anna Andreadi,No,,47.606,-122.332,"[47.606,-122.332]"
3247,US-2017-140907,10.12.2020,12.12.2020,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.90,5,0.00,38.99,Anna Andreadi,No,582,47.606,-122.332,"[47.606,-122.332]"
3248,US-2017-140907,10.12.2020,12.12.2020,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,3,0.00,5.29,Anna Andreadi,No,582,47.606,-122.332,"[47.606,-122.332]"
5367,CA-2017-158071,10.06.2020,15.06.2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,3,0.20,7.77,Anna Andreadi,No,,47.606,-122.332,"[47.606,-122.332]"
5369,CA-2017-158071,10.06.2020,15.06.2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1,0.00,3.89,Anna Andreadi,No,46,47.606,-122.332,"[47.606,-122.332]"
5368,CA-2017-158071,10.06.2020,15.06.2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,11.56,4,0.00,5.43,Anna Andreadi,No,46,47.606,-122.332,"[47.606,-122.332]"
5765,CA-2015-117772,10.09.2018,12.09.2018,Second Class,MC-17575,Matt Collins,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,6,0.00,17.69,Anna Andreadi,No,371,47.606,-122.332,"[47.606,-122.332]"
4333,CA-2017-107909,01.09.2020,06.09.2020,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,"Redmond, Washington, United States",Washington,98052,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,5,0.20,08.02,Anna Andreadi,No,1135,47.673,-122.121,"[47.673,-122.121]"
4332,CA-2017-107909,01.09.2020,06.09.2020,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,"Redmond, Washington, United States",Washington,98052,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.00,6.80,Anna Andreadi,No,647,47.673,-122.121,"[47.673,-122.121]"
448,CA-2016-166674,01.04.2019,03.04.2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,"Auburn, New York, United States",New York,13021,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.00,15.48,Chuck Magee,No,,42.931,-76.566,"[42.931,-76.566]"
449,CA-2016-166674,01.04.2019,03.04.2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,"Auburn, New York, United States",New York,13021,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.00,9.72,Chuck Magee,No,,42.931,-76.566,"[42.931,-76.566]"
450,CA-2016-166674,01.04.2019,03.04.2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,"Auburn, New York, United States",New York,13021,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0.00,71.25,Chuck Magee,No,,42.931,-76.566,"[42.931,-76.566]"
451,CA-2016-166674,01.04.2019,03.04.2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,"Auburn, New York, United States",New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.00,7.92,Chuck Magee,No,,42.931,-76.566,"[42.931,-76.566]"
452,CA-2016-166674,01.04.2019,03.04.2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,"Auburn, New York, United States",New York,13021,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,3,0.00,2.85,Chuck Magee,No,,42.931,-76.566,"[42.931,-76.566]"
453,CA-2016-166674,01.04.2019,03.04.2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,"Auburn, New York, United States",New York,13021,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0.00,9.13,Chuck Magee,No,338,42.931,-76.566,"[42.931,-76.566]"
7326,US-2017-128447,10.11.2020,17.11.2020,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,"Pasco, Washington, United States",Washington,99301,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.80,5,0.00,112.22,Anna Andreadi,No,,46.239,-119.1,"[46.239,-119.1]"
7327,US-2017-128447,10.11.2020,17.11.2020,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,"Pasco, Washington, United States",Washington,99301,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.79,1,0.20,10.08,Anna Andreadi,No,,46.239,-119.1,"[46.239,-119.1]"
5198,CA-2014-159709,10.05.2017,15.05.2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,"Kent, Washington, United States",Washington,98031,West,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.60,5,0.20,4.36,Anna Andreadi,No,1417,47.38,-122.234,"[47.38,-122.234]"
5197,CA-2014-159709,10.05.2017,15.05.2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,"Kent, Washington, United States",Washington,98031,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0.00,77.48,Anna Andreadi,No,222,47.38,-122.234,"[47.38,-122.234]"
5643,CA-2016-127985,01.04.2019,05.04.2019,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,"Columbus, Georgia, United States",Georgia,31907,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,07.04,4,0.00,3.10,Cassandra Brandow,No,,32.46,-84.987,"[32.46,-84.987]"
2927,CA-2017-128629,10.07.2020,14.07.2020,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,"Columbus, Georgia, United States",Georgia,31907,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0.00,7.91,Cassandra Brandow,No,,32.46,-84.987,"[32.46,-84.987]"
8038,CA-2017-169012,10.07.2020,14.07.2020,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,"Columbus, Georgia, United States",Georgia,31907,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0.00,10.90,Cassandra Brandow,No,62,32.46,-84.987,"[32.46,-84.987]"
8616,CA-2016-165918,10.09.2019,14.09.2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,"Edmonds, Washington, United States",Washington,98026,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.26,3,0.20,4.46,Anna Andreadi,No,67,47.81,-122.377,"[47.81,-122.377]"
8618,CA-2016-165918,10.09.2019,14.09.2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,"Edmonds, Washington, United States",Washington,98026,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.62,3,0.20,13.87,Anna Andreadi,No,67,47.81,-122.377,"[47.81,-122.377]"
8617,CA-2016-165918,10.09.2019,14.09.2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,"Edmonds, Washington, United States",Washington,98026,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,2,0.00,40.17,Anna Andreadi,No,67,47.81,-122.377,"[47.81,-122.377]"
8615,CA-2016-165918,10.09.2019,14.09.2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,"Edmonds, Washington, United States",Washington,98026,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0.00,3.47,Anna Andreadi,No,67,47.81,-122.377,"[47.81,-122.377]"
3967,CA-2016-149902,01.04.2019,06.04.2019,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,"New York City, New York, United States",New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0.00,22.89,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
2229,CA-2016-139157,01.10.2019,05.10.2019,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,"New York City, New York, United States",New York,10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.59,1,0.40,-115.71,Chuck Magee,No,445,40.714,-74.005,"[40.714,-74.005]"
